datetime,temperature,humidity,pressure,wind_speed,wind_direction,precipitation,cloud_cover,uv_index,visibility,latitude,longitude,elevation,month,hour,day_of_week
2020-11-03 16:00:00,16.62,65.26,1015.53,3.25,159.26,0.0,61.59,1.54,22.89,42.3369,-69.0346,1.47,11,16,1
2020-11-03 17:00:00,10.99,82.24,1024.92,4.73,123.28,0.0,45.77,1.12,24.72,26.6347,-60.6962,0.25,11,17,1
2020-11-03 18:00:00,8.58,88.39,999.88,0.0,203.41,0.0,44.7,0.0,21.18,41.9279,-63.6454,59.81,11,18,1
2020-11-03 19:00:00,7.0,89.65,1001.96,0.0,181.68,0.0,82.76,0.0,18.13,46.7489,-84.5994,42.49,11,19,1
2020-11-03 20:00:00,5.33,78.82,1032.73,2.16,209.53,0.0,77.46,0.0,19.47,29.0111,-76.5272,0.39,11,20,1
2020-11-03 21:00:00,6.57,78.58,1002.31,1.52,185.51,0.0,47.97,0.0,22.0,48.8684,-56.5766,29.98,11,21,1
2020-11-03 22:00:00,0.72,78.12,1017.77,0.49,90.03,0.0,80.27,0.0,21.55,45.3129,-64.5485,86.11,11,22,1
2020-11-03 23:00:00,2.79,86.77,1007.2,0.07,158.43,0.0,58.6,0.0,19.25,58.0799,-60.15,76.45,11,23,1
2020-11-04 00:00:00,3.12,88.8,1001.54,1.01,83.87,1.12,74.0,0.0,18.47,46.7099,-65.1925,33.33,11,0,2
2020-11-04 01:00:00,4.1,86.2,1017.31,0.0,171.02,0.0,91.62,0.0,21.84,39.047,-82.4857,59.85,11,1,2
2020-11-04 02:00:00,10.26,86.57,998.35,0.43,59.21,0.0,55.07,0.0,19.91,42.0859,-67.6195,15.42,11,2,2
2020-11-04 03:00:00,2.24,66.04,994.78,1.55,224.37,0.0,41.78,0.0,23.99,38.1704,-67.5132,55.26,11,3,2
2020-11-04 04:00:00,4.0,100.0,1004.39,0.0,346.97,0.0,72.35,0.0,16.26,33.521,-70.1844,172.76,11,4,2
2020-11-04 05:00:00,2.4,82.94,997.66,7.46,181.24,0.0,47.59,0.0,21.66,32.7687,-72.9251,223.4,11,5,2
2020-11-04 06:00:00,3.7,69.93,991.2,2.0,199.49,0.0,61.3,0.0,23.74,66.603,-92.6623,494.37,11,6,2
2020-11-04 07:00:00,9.99,72.15,1032.36,3.13,173.71,0.0,57.21,0.89,22.25,26.5982,-93.8535,216.47,11,7,2
2020-11-04 08:00:00,14.09,76.56,1011.54,3.93,343.4,0.0,37.74,2.49,20.61,48.0866,-88.1532,563.62,11,8,2
2020-11-04 09:00:00,10.52,92.37,1013.35,0.0,264.82,0.0,77.44,1.28,20.47,43.3239,-74.5317,187.86,11,9,2
2020-11-04 10:00:00,6.69,65.38,1022.63,0.94,234.91,0.0,73.08,1.86,22.21,38.0414,-54.6201,197.04,11,10,2
2020-11-04 11:00:00,16.25,87.11,1008.21,0.0,243.92,0.0,74.92,1.94,23.64,34.3987,-66.5543,40.5,11,11,2
2020-11-04 12:00:00,10.45,81.13,1006.5,3.12,304.07,0.0,83.22,1.34,19.3,47.8911,-74.3617,29.69,11,12,2
2020-11-04 13:00:00,10.31,76.23,1031.56,0.0,89.06,0.0,31.84,5.27,21.93,20.7341,-85.3003,299.67,11,13,2
2020-11-04 14:00:00,9.13,78.95,1014.41,2.04,274.03,0.0,87.85,0.84,20.48,48.1939,-67.2922,74.49,11,14,2
2020-11-04 15:00:00,14.16,87.89,1000.97,4.81,243.48,0.0,74.3,1.45,19.74,38.4086,-64.0438,14.34,11,15,2
2020-11-04 16:00:00,5.99,93.09,1045.76,2.28,237.59,0.0,74.25,1.03,19.63,20.2641,-69.2204,32.28,11,16,2
2020-11-04 17:00:00,6.69,100.0,1014.67,5.33,140.66,0.0,74.4,0.53,18.27,31.3713,-72.9395,26.73,11,17,2
2020-11-04 18:00:00,7.32,79.19,996.4,3.28,257.15,0.0,68.57,0.0,23.44,41.3442,-62.223,151.96,11,18,2
2020-11-04 19:00:00,10.61,90.24,999.32,0.0,261.9,0.0,74.88,0.0,19.53,68.388,-75.7185,45.83,11,19,2
2020-11-04 20:00:00,11.28,73.82,1038.85,5.98,208.6,0.0,88.15,0.0,21.81,30.0498,-96.3522,203.82,11,20,2
2020-11-04 21:00:00,1.83,85.89,1017.36,3.64,208.32,0.0,71.09,0.0,18.02,49.1291,-75.2351,58.17,11,21,2
2020-11-04 22:00:00,6.61,85.27,1015.61,0.55,77.4,0.0,66.86,0.0,20.51,31.2238,-82.74,28.0,11,22,2
2020-11-04 23:00:00,5.16,85.33,1026.34,0.92,203.85,0.0,73.24,0.0,21.37,37.2628,-48.4228,259.31,11,23,2
2020-11-05 00:00:00,6.97,79.77,1043.05,1.61,168.2,0.0,76.89,0.0,21.29,42.1485,-71.3935,172.37,11,0,3
2020-11-05 01:00:00,0.05,87.89,1032.87,1.71,260.86,0.0,86.91,0.0,20.21,36.7774,-80.8504,95.3,11,1,3
2020-11-05 02:00:00,8.52,88.94,986.72,8.98,253.12,1.11,80.56,0.0,19.79,47.4697,-60.4569,67.93,11,2,3
2020-11-05 03:00:00,5.82,98.18,1029.74,7.99,85.37,0.0,96.33,0.0,23.18,53.6106,-78.7368,89.66,11,3,3
2020-11-05 04:00:00,3.89,85.6,1030.56,0.96,161.0,0.0,76.27,0.0,21.2,26.4751,-68.1772,0.31,11,4,3
2020-11-05 05:00:00,4.41,100.0,1013.78,6.38,190.32,0.0,97.27,0.0,20.6,34.5729,-88.3687,64.8,11,5,3
2020-11-05 06:00:00,3.84,100.0,1006.77,5.57,122.98,0.0,73.6,0.0,19.81,39.5338,-90.8979,158.99,11,6,3
2020-11-05 07:00:00,4.73,79.21,1008.16,3.33,157.58,0.0,53.81,0.96,19.21,31.5615,-81.7221,42.09,11,7,3
2020-11-05 08:00:00,13.73,76.17,1012.99,4.73,46.72,0.0,69.27,1.23,24.92,39.3792,-73.3443,171.21,11,8,3
2020-11-05 09:00:00,10.41,81.72,1000.86,4.02,191.37,0.0,56.33,2.47,25.78,41.5759,-89.2463,96.4,11,9,3
2020-11-05 10:00:00,8.55,81.7,1005.31,6.83,170.84,0.0,65.32,2.4,21.75,30.1874,-81.3976,69.01,11,10,3
2020-11-05 11:00:00,8.85,74.9,1015.01,4.17,157.98,0.0,52.86,3.64,19.03,42.9609,-68.0378,21.46,11,11,3
2020-11-05 12:00:00,9.34,86.94,1015.27,16.68,207.85,0.0,63.76,2.9,22.11,37.5254,-70.362,373.64,11,12,3
2020-11-05 13:00:00,15.49,68.17,999.2,4.61,314.78,0.0,66.59,2.58,19.93,48.0775,-61.7377,72.51,11,13,3
2020-11-05 14:00:00,10.47,93.5,1006.97,6.2,63.34,3.61,100.0,0.0,10.22,39.7611,-80.2356,7.03,11,14,3
2020-11-05 15:00:00,15.05,76.21,1036.51,2.43,71.75,0.0,22.53,4.38,19.91,43.7806,-76.5362,33.44,11,15,3
2020-11-05 16:00:00,4.73,79.93,1024.69,2.83,139.07,0.0,42.12,2.32,22.73,49.1999,-83.9837,4.02,11,16,3
2020-11-05 17:00:00,6.13,98.26,1014.27,3.43,169.28,0.0,73.13,0.56,21.46,37.2909,-77.2715,94.93,11,17,3
2020-11-05 18:00:00,10.8,80.29,1036.99,3.37,155.65,0.0,65.67,0.0,26.54,48.1668,-72.0609,41.94,11,18,3
2020-11-05 19:00:00,4.06,80.64,1018.1,12.76,163.49,0.0,93.94,0.0,19.65,41.3314,-72.3887,0.2,11,19,3
2020-11-05 20:00:00,7.43,98.43,1024.97,14.96,94.63,7.33,100.0,0.0,2.38,50.315,-83.2563,72.53,11,20,3
2020-11-05 21:00:00,4.33,71.26,999.23,6.42,123.51,0.0,48.97,0.0,22.49,27.0882,-87.9757,116.67,11,21,3
2020-11-05 22:00:00,6.32,97.24,1045.9,14.76,155.57,0.0,92.76,0.0,20.67,33.5718,-69.4542,85.76,11,22,3
2020-11-05 23:00:00,6.23,69.01,1006.55,2.64,210.9,0.0,75.97,0.0,25.37,51.3773,-70.685,132.75,11,23,3
2020-11-06 00:00:00,-7.61,100.0,1022.14,11.19,192.45,0.0,100.0,0.0,20.77,26.3663,-69.8673,217.86,11,0,4
2020-11-06 01:00:00,4.26,88.54,986.12,2.84,244.12,0.0,88.9,0.0,21.9,47.5085,-75.2693,12.0,11,1,4
2020-11-06 02:00:00,5.17,80.35,1028.79,5.33,135.86,0.0,47.99,0.0,21.42,34.7005,-79.4378,122.82,11,2,4
2020-11-06 03:00:00,3.06,95.5,1009.94,15.38,149.14,0.0,65.78,0.0,21.15,28.6665,-66.4493,181.51,11,3,4
2020-11-06 04:00:00,5.45,83.28,1036.11,12.82,243.83,0.0,72.47,0.0,20.38,31.3604,-73.3509,15.12,11,4,4
2020-11-06 05:00:00,7.4,98.5,1024.27,5.56,167.72,0.0,90.21,0.0,19.97,34.3825,-59.9366,0.53,11,5,4
2020-11-06 06:00:00,6.05,81.74,1031.13,1.99,184.1,0.0,63.04,0.0,19.68,41.6704,-81.3332,32.01,11,6,4
2020-11-06 07:00:00,6.09,83.31,1007.52,1.46,287.9,0.0,98.0,0.04,25.26,49.0763,-68.3856,135.25,11,7,4
2020-11-06 08:00:00,8.29,81.73,1025.21,19.89,222.31,0.0,85.11,0.6,24.89,49.1007,-94.886,60.84,11,8,4
2020-11-06 09:00:00,10.84,87.85,1025.5,2.2,148.34,0.0,61.22,2.19,23.29,28.6172,-72.0189,76.12,11,9,4
2020-11-06 10:00:00,14.93,68.66,982.06,0.68,229.83,3.14,82.75,1.2,20.21,34.9543,-71.7532,32.37,11,10,4
2020-11-06 11:00:00,5.73,88.12,1037.48,5.47,253.05,0.0,75.05,1.93,19.3,34.4452,-86.4668,148.6,11,11,4
2020-11-06 12:00:00,9.08,96.15,1010.82,2.98,175.3,0.0,66.44,2.68,16.78,34.8613,-62.1542,29.68,11,12,4
2020-11-06 13:00:00,15.96,80.68,1001.67,17.73,286.44,0.0,70.85,2.25,20.37,40.1092,-64.9371,130.72,11,13,4
2020-11-06 14:00:00,8.37,100.0,988.57,2.69,185.06,0.23,55.52,3.08,15.29,36.9734,-65.8181,112.97,11,14,4
2020-11-06 15:00:00,8.24,74.34,1024.57,1.82,312.56,0.0,66.59,1.89,23.9,30.3721,-68.3498,44.93,11,15,4
2020-11-06 16:00:00,8.95,85.43,1024.56,4.98,261.14,0.0,60.5,1.58,17.74,49.147,-55.3956,185.86,11,16,4
2020-11-06 17:00:00,5.82,69.14,1027.34,1.63,125.43,0.0,57.54,0.88,22.45,57.482,-71.7493,28.77,11,17,4
2020-11-06 18:00:00,5.3,86.39,1049.5,3.57,207.69,0.0,72.23,0.0,22.79,31.7257,-70.5522,49.98,11,18,4
2020-11-06 19:00:00,3.09,76.45,1014.82,2.34,304.54,0.0,56.36,0.0,20.0,38.1787,-61.1088,374.52,11,19,4
2020-11-06 20:00:00,9.1,99.78,1021.99,0.0,258.57,0.0,80.69,0.0,22.18,42.2372,-75.7797,75.45,11,20,4
2020-11-06 21:00:00,3.44,86.01,993.18,1.24,230.39,0.0,58.15,0.0,23.18,45.5922,-66.9286,35.35,11,21,4
2020-11-06 22:00:00,1.76,100.0,1004.55,2.67,177.84,0.0,93.36,0.0,24.24,39.3516,-64.777,546.51,11,22,4
2020-11-06 23:00:00,9.49,78.58,1016.77,0.29,173.06,0.0,63.29,0.0,19.77,57.1986,-66.7437,59.08,11,23,4
2020-11-07 00:00:00,2.18,85.96,1019.21,0.52,156.39,0.0,72.91,0.0,24.5,16.5475,-57.7297,118.91,11,0,5
2020-11-07 01:00:00,-3.98,100.0,1021.65,6.44,182.62,0.0,56.8,0.0,23.06,58.05,-72.5042,181.96,11,1,5
2020-11-07 02:00:00,8.85,91.6,996.9,3.43,218.93,0.0,80.35,0.0,20.21,51.9582,-73.075,54.12,11,2,5
2020-11-07 03:00:00,7.95,90.37,1027.94,0.23,143.56,0.0,59.81,0.0,23.38,49.3389,-94.3105,7.64,11,3,5
2020-11-07 04:00:00,11.43,85.12,1006.39,0.44,75.5,0.0,64.2,0.0,16.62,39.0651,-88.0375,30.17,11,4,5
2020-11-07 05:00:00,6.84,94.05,1028.48,0.2,79.16,0.0,87.1,0.0,21.29,37.1809,-85.9265,165.62,11,5,5
2020-11-07 06:00:00,1.65,95.98,992.03,2.92,222.96,0.0,72.9,0.0,19.96,46.7049,-72.6832,24.25,11,6,5
2020-11-07 07:00:00,9.7,73.43,1016.76,1.52,77.16,6.67,100.0,0.0,9.08,29.9168,-77.7009,11.29,11,7,5
2020-11-07 08:00:00,3.83,90.69,1001.54,8.3,189.47,0.0,69.06,1.24,23.4,42.2791,-86.9387,31.82,11,8,5
2020-11-07 09:00:00,15.8,81.74,1017.9,0.0,175.4,0.0,73.26,1.51,21.37,61.7915,-59.5593,27.02,11,9,5
2020-11-07 10:00:00,10.6,70.87,1023.32,0.0,125.28,0.0,87.17,0.89,22.68,36.0206,-64.1061,77.81,11,10,5
2020-11-07 11:00:00,5.9,87.07,1026.91,8.47,119.44,0.0,85.11,1.15,20.28,38.6069,-77.7397,9.71,11,11,5
2020-11-07 12:00:00,13.76,71.84,1016.42,0.41,119.83,0.0,46.45,4.28,19.69,42.4508,-96.9016,69.87,11,12,5
2020-11-07 13:00:00,15.24,77.1,1003.21,2.4,81.19,0.0,63.09,2.85,20.75,40.0601,-71.8418,388.24,11,13,5
2020-11-07 14:00:00,11.61,73.59,1013.69,6.38,22.37,0.0,53.67,3.21,26.77,46.7433,-59.422,200.88,11,14,5
2020-11-07 15:00:00,9.26,92.15,1028.69,8.38,156.46,0.0,58.3,2.36,19.46,36.8944,-77.2829,789.97,11,15,5
2020-11-07 16:00:00,6.81,97.64,997.04,9.01,88.27,0.0,90.84,0.37,18.94,38.589,-57.603,116.72,11,16,5
2020-11-07 17:00:00,8.26,92.06,1013.0,15.63,145.36,0.0,83.42,0.34,21.14,25.4205,-69.6529,61.67,11,17,5
2020-11-07 18:00:00,5.03,83.36,1004.26,6.1,115.4,0.0,94.18,0.0,24.29,19.1389,-63.2269,20.55,11,18,5
2020-11-07 19:00:00,6.75,90.84,1010.97,0.0,168.92,0.0,79.04,0.0,22.75,47.1919,-59.4954,137.19,11,19,5
2020-11-07 20:00:00,2.19,74.25,1021.47,0.0,201.04,2.2,82.02,0.0,15.35,35.3663,-79.0135,1.07,11,20,5
2020-11-07 21:00:00,3.02,93.37,985.3,0.49,204.63,0.0,68.1,0.0,17.47,37.8036,-72.7741,20.24,11,21,5
2020-11-07 22:00:00,7.56,88.87,1018.97,4.61,154.42,0.0,56.35,0.0,21.64,44.7451,-93.2109,102.29,11,22,5
2020-11-07 23:00:00,4.13,100.0,1011.44,14.53,204.08,0.0,73.16,0.0,17.27,49.6874,-83.6042,145.51,11,23,5
2020-11-08 00:00:00,4.68,100.0,1014.29,0.14,177.4,0.0,100.0,0.0,21.12,40.589,-68.0612,30.91,11,0,6
2020-11-08 01:00:00,2.9,100.0,1011.88,3.9,118.65,0.0,80.06,0.0,22.64,35.7943,-69.8192,54.45,11,1,6
2020-11-08 02:00:00,9.65,83.9,1016.56,0.49,232.22,0.0,65.42,0.0,23.06,49.0731,-99.0231,342.06,11,2,6
2020-11-08 03:00:00,9.96,92.43,1025.53,8.57,240.98,0.0,75.09,0.0,22.22,53.2009,-72.7458,36.64,11,3,6
2020-11-08 04:00:00,1.85,100.0,1004.56,1.72,286.41,0.0,77.45,0.0,18.78,33.5129,-65.0046,468.45,11,4,6
2020-11-08 05:00:00,11.9,98.94,1013.67,4.61,148.61,0.0,82.01,0.0,17.38,46.9179,-79.9052,92.52,11,5,6
2020-11-08 06:00:00,7.54,94.57,1030.1,3.61,141.26,0.0,60.51,0.0,20.37,45.1831,-86.8633,93.77,11,6,6
2020-11-08 07:00:00,5.63,91.43,1021.86,11.01,196.53,0.0,77.54,0.47,22.2,54.7817,-78.4717,35.96,11,7,6
2020-11-08 08:00:00,9.49,93.23,999.9,13.73,259.59,0.0,64.62,1.42,23.86,43.3027,-87.9479,30.09,11,8,6
2020-11-08 09:00:00,14.18,66.74,992.15,5.94,150.19,0.0,43.02,3.22,23.83,33.2376,-77.4099,35.18,11,9,6
2020-11-08 10:00:00,15.87,86.88,1016.12,1.97,171.29,0.0,76.8,1.61,21.31,40.5019,-69.3939,163.47,11,10,6
2020-11-08 11:00:00,17.87,81.08,1029.21,4.53,271.08,0.0,91.67,0.64,20.95,44.3397,-65.3747,71.29,11,11,6
2020-11-08 12:00:00,18.79,79.47,1013.04,4.08,165.84,0.0,63.5,2.92,23.81,61.1265,-94.7119,97.43,11,12,6
2020-11-08 13:00:00,14.56,68.43,1029.19,9.2,154.88,0.0,41.16,4.55,25.81,31.2363,-88.6408,85.72,11,13,6
2020-11-08 14:00:00,13.63,74.38,991.05,5.44,197.32,0.0,70.53,2.04,22.0,51.1094,-61.2953,5.48,11,14,6
2020-11-08 15:00:00,15.37,79.76,991.81,11.81,251.08,0.0,64.19,2.03,23.75,45.783,-61.0258,34.44,11,15,6
2020-11-08 16:00:00,11.66,80.4,1008.43,3.7,129.3,0.0,75.25,0.99,23.18,27.9242,-76.0376,237.21,11,16,6
2020-11-08 17:00:00,6.5,100.0,977.02,5.2,129.47,0.0,71.56,0.59,21.36,45.5235,-69.5754,190.55,11,17,6
2020-11-08 18:00:00,7.14,96.79,1015.82,2.48,213.91,0.0,78.1,0.0,21.2,40.0164,-59.444,208.14,11,18,6
2020-11-08 19:00:00,3.94,75.0,1001.75,3.32,117.1,0.0,50.18,0.0,26.07,39.4794,-58.2831,14.99,11,19,6
2020-11-08 20:00:00,5.36,88.47,987.72,4.71,189.89,0.0,59.68,0.0,19.43,48.2158,-60.2979,14.65,11,20,6
2020-11-08 21:00:00,7.98,88.93,1041.33,5.73,135.43,0.0,68.84,0.0,22.05,49.2766,-89.2595,234.13,11,21,6
2020-11-08 22:00:00,0.9,84.07,1011.3,7.94,204.37,0.0,95.69,0.0,19.55,46.7178,-79.3626,53.85,11,22,6
2020-11-08 23:00:00,5.59,93.42,1011.75,3.62,151.68,0.0,65.35,0.0,22.48,30.6936,-61.9158,57.91,11,23,6
2020-11-09 00:00:00,6.17,90.77,1001.65,10.18,159.95,0.0,79.52,0.0,18.8,47.0173,-73.4134,89.28,11,0,0
2020-11-09 01:00:00,-1.45,87.69,993.72,2.81,122.17,2.83,85.31,0.0,14.63,47.2436,-72.4393,116.63,11,1,0
2020-11-09 02:00:00,3.02,76.71,991.98,4.55,77.07,0.0,42.56,0.0,22.28,22.4389,-85.5945,264.96,11,2,0
2020-11-09 03:00:00,6.69,90.63,1004.47,4.63,175.73,0.0,94.42,0.0,21.97,49.8405,-66.9374,166.67,11,3,0
2020-11-09 04:00:00,2.21,87.9,1016.76,2.78,234.67,0.0,77.95,0.0,20.71,43.1095,-72.1032,5.3,11,4,0
2020-11-09 05:00:00,3.41,97.88,1015.26,8.41,179.52,0.0,100.0,0.0,17.52,53.5191,-74.9815,82.8,11,5,0
2020-11-09 06:00:00,11.09,97.37,1009.57,1.58,226.41,0.0,99.73,0.0,20.84,33.7271,-55.7084,302.2,11,6,0
2020-11-09 07:00:00,7.07,94.0,990.53,19.99,182.64,2.03,100.0,0.0,17.24,40.6119,-74.6719,9.29,11,7,0
2020-11-09 08:00:00,11.06,82.9,1013.18,12.12,201.54,0.0,74.16,1.03,23.56,36.8316,-71.8137,42.92,11,8,0
2020-11-09 09:00:00,13.74,65.15,1002.06,0.8,168.81,0.0,49.87,2.84,21.34,41.6167,-83.994,11.23,11,9,0
2020-11-09 10:00:00,12.05,83.85,980.22,13.02,52.29,0.0,68.24,2.2,20.08,31.7236,-61.5733,93.8,11,10,0
2020-11-09 11:00:00,12.66,71.87,1000.55,5.3,104.26,0.0,46.17,4.16,21.88,44.3414,-65.0999,113.81,11,11,0
2020-11-09 12:00:00,14.6,62.69,996.7,1.83,176.97,0.0,68.17,2.55,21.83,56.6907,-67.1573,71.82,11,12,0
2020-11-09 13:00:00,13.34,87.4,984.69,0.13,198.99,0.0,60.36,3.06,22.92,53.5439,-70.9579,98.2,11,13,0
2020-11-09 14:00:00,13.03,83.97,1009.74,3.48,151.64,0.0,67.61,2.24,21.05,33.0175,-89.5651,9.2,11,14,0
2020-11-09 15:00:00,13.39,65.13,1015.51,0.8,167.35,0.0,68.79,1.77,24.1,33.6089,-87.7004,10.21,11,15,0
2020-11-09 16:00:00,8.0,72.16,1038.98,0.0,175.81,0.0,73.63,1.05,23.45,39.0035,-85.8797,64.29,11,16,0
2020-11-09 17:00:00,8.53,95.21,1011.38,4.58,111.26,0.0,53.83,0.96,20.37,35.385,-73.5624,83.64,11,17,0
2020-11-09 18:00:00,10.31,83.6,999.02,2.93,189.24,0.0,100.0,0.0,23.93,29.0682,-59.1792,6.31,11,18,0
2020-11-09 19:00:00,10.21,86.56,984.06,1.52,171.83,0.0,71.32,0.0,19.67,53.3875,-78.5353,173.61,11,19,0
2020-11-09 20:00:00,6.86,68.7,991.17,10.21,204.64,0.0,40.72,0.0,21.02,35.4691,-74.163,105.4,11,20,0
2020-11-09 21:00:00,6.6,93.21,992.18,0.47,137.36,0.0,70.79,0.0,22.92,34.7534,-65.14,15.52,11,21,0
2020-11-09 22:00:00,4.93,91.5,993.64,0.52,181.46,4.57,100.0,0.0,8.5,42.2893,-68.3485,97.56,11,22,0
2020-11-09 23:00:00,5.14,96.73,993.38,1.79,173.7,0.0,71.04,0.0,20.31,35.8727,-75.6114,15.74,11,23,0
2020-11-10 00:00:00,-0.11,94.51,989.45,0.0,143.0,0.0,58.08,0.0,20.83,33.5945,-68.6849,23.13,11,0,1
2020-11-10 01:00:00,-0.38,100.0,1012.71,0.0,236.98,0.0,90.15,0.0,23.07,30.7751,-89.6521,109.55,11,1,1
2020-11-10 02:00:00,1.87,90.86,980.57,6.56,312.67,0.0,65.01,0.0,22.05,50.4297,-89.8228,19.78,11,2,1
2020-11-10 03:00:00,9.11,94.21,1005.38,0.64,179.93,0.0,50.34,0.0,21.08,49.2379,-98.8862,132.9,11,3,1
2020-11-10 04:00:00,2.94,100.0,1006.39,0.67,236.87,2.68,100.0,0.0,14.54,23.533,-88.0757,178.17,11,4,1
2020-11-10 05:00:00,6.92,100.0,1017.23,0.63,195.01,0.0,73.05,0.0,20.58,41.6765,-78.2945,8.01,11,5,1
2020-11-10 06:00:00,7.41,80.47,987.46,0.52,219.05,0.0,74.67,0.0,21.62,51.228,-77.3709,160.86,11,6,1
2020-11-10 07:00:00,13.72,73.62,1013.46,0.0,187.17,2.89,84.5,0.32,18.61,41.3937,-77.3279,26.57,11,7,1
2020-11-10 08:00:00,5.31,92.39,989.41,0.0,248.93,0.0,44.78,2.21,21.59,26.3698,-65.3852,45.46,11,8,1
2020-11-10 09:00:00,8.22,79.52,1030.24,15.76,192.98,0.0,61.88,2.16,22.51,31.3175,-74.714,93.66,11,9,1
2020-11-10 10:00:00,18.99,78.04,1014.53,5.47,212.13,0.0,35.44,4.47,22.62,18.4526,-52.6101,55.72,11,10,1
2020-11-10 11:00:00,17.15,74.33,1022.59,3.37,288.02,0.0,42.03,4.48,22.15,29.915,-71.6355,246.88,11,11,1
2020-11-10 12:00:00,12.0,81.42,1031.39,5.19,243.53,0.37,62.07,3.03,20.77,43.8524,-86.4142,61.07,11,12,1
2020-11-10 13:00:00,12.29,87.1,1028.12,0.0,216.34,0.0,83.26,1.29,20.5,52.1574,-61.9656,4.91,11,13,1
2020-11-10 14:00:00,12.61,88.56,1015.34,8.55,186.01,0.0,32.44,4.68,21.49,23.9328,-67.1147,49.89,11,14,1
2020-11-10 15:00:00,16.01,80.75,1008.0,3.12,191.04,0.0,86.82,0.75,23.4,33.9251,-84.3189,20.05,11,15,1
2020-11-10 16:00:00,14.58,91.58,995.31,2.72,168.83,3.5,100.0,0.0,12.12,27.1134,-51.9961,83.79,11,16,1
2020-11-10 17:00:00,9.32,77.61,998.49,0.32,288.33,0.0,100.0,0.0,18.61,37.1739,-73.1278,104.18,11,17,1
2020-11-10 18:00:00,10.23,78.4,1002.3,2.63,109.59,0.0,50.34,0.0,21.19,31.981,-53.6831,5.94,11,18,1
2020-11-10 19:00:00,1.22,100.0,997.61,2.36,200.11,0.0,84.83,0.0,18.09,35.2298,-83.2578,45.04,11,19,1
2020-11-10 20:00:00,3.82,96.2,1021.62,6.12,171.73,0.0,92.42,0.0,19.08,21.7894,-67.0239,37.81,11,20,1
2020-11-10 21:00:00,6.98,85.81,1033.37,1.93,257.56,0.0,66.28,0.0,21.36,41.3209,-59.7923,16.28,11,21,1
2020-11-10 22:00:00,2.78,100.0,1004.69,4.84,175.05,0.0,71.67,0.0,17.08,46.9179,-67.3437,27.99,11,22,1
2020-11-10 23:00:00,2.15,88.59,996.46,12.43,159.57,0.0,70.35,0.0,18.61,39.7117,-68.8735,59.44,11,23,1
2020-11-11 00:00:00,3.45,67.84,1001.16,0.49,191.39,0.0,54.17,0.0,23.96,26.1072,-85.1377,130.79,11,0,2
2020-11-11 01:00:00,0.64,77.81,1000.26,9.73,244.26,0.0,46.75,0.0,20.21,36.7885,-71.0374,268.72,11,1,2
2020-11-11 02:00:00,7.84,82.87,1023.18,5.96,212.24,0.0,86.51,0.0,18.04,19.2014,-70.1111,67.97,11,2,2
2020-11-11 03:00:00,9.5,72.23,1020.72,2.6,200.79,0.0,52.33,0.0,19.64,45.2501,-82.8573,78.81,11,3,2
2020-11-11 04:00:00,7.96,63.77,1021.39,2.23,129.44,0.0,36.14,0.0,23.01,38.2347,-66.7686,24.0,11,4,2
2020-11-11 05:00:00,8.9,100.0,1022.74,19.22,204.64,0.0,78.38,0.0,21.05,19.2343,-81.2249,150.37,11,5,2
2020-11-11 06:00:00,6.6,93.68,995.14,1.24,127.74,0.32,77.06,0.0,19.13,50.1189,-66.973,96.1,11,6,2
2020-11-11 07:00:00,7.74,89.07,1006.93,2.02,147.57,0.0,68.84,0.65,18.22,42.589,-73.3315,1.42,11,7,2
2020-11-11 08:00:00,11.78,82.53,1014.97,3.43,101.57,0.0,93.89,0.24,25.02,43.2217,-73.9496,77.45,11,8,2
2020-11-11 09:00:00,11.66,77.56,1023.57,7.17,228.06,0.0,56.64,2.45,22.16,40.4812,-71.5073,10.27,11,9,2
2020-11-11 10:00:00,19.74,88.15,1022.55,3.46,155.16,5.05,100.0,0.0,9.6,45.9079,-78.6802,236.85,11,10,2
2020-11-11 11:00:00,16.72,76.1,1022.26,2.08,106.6,0.0,57.48,3.29,22.63,46.7572,-80.1322,17.86,11,11,2
2020-11-11 12:00:00,17.28,92.0,993.96,4.43,155.87,0.0,76.91,1.85,21.37,27.0714,-68.6131,24.42,11,12,2
2020-11-11 13:00:00,15.22,90.22,1019.15,12.84,145.97,0.0,50.46,3.83,19.0,39.8249,-67.1052,160.95,11,13,2
2020-11-11 14:00:00,13.05,88.72,1005.8,7.17,165.76,0.0,60.59,2.73,21.72,75.2879,-81.889,66.07,11,14,2
2020-11-11 15:00:00,14.7,88.33,1029.54,13.67,237.79,0.0,63.16,2.08,20.82,25.3624,-71.9867,48.93,11,15,2
2020-11-11 16:00:00,11.69,78.03,1011.06,10.14,198.29,0.0,56.52,1.74,22.61,33.0561,-87.2295,17.05,11,16,2
2020-11-11 17:00:00,11.78,73.41,1006.26,6.95,230.82,0.0,84.35,0.32,25.39,39.8282,-54.1145,66.82,11,17,2
2020-11-11 18:00:00,9.19,85.12,1036.68,3.55,154.47,0.0,61.6,0.0,20.0,43.6232,-67.5335,112.06,11,18,2
2020-11-11 19:00:00,5.61,83.14,1017.19,4.89,121.83,0.0,80.18,0.0,18.69,32.984,-84.8596,47.52,11,19,2
2020-11-11 20:00:00,8.0,80.09,1042.07,1.99,193.71,0.0,81.33,0.0,24.45,36.1814,-74.0243,12.12,11,20,2
